S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;SAD;SD;Real;Imaginary;MeanB
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,55491618370984996;1,14781014742841e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,55491618370984996;-1,14781014742841e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-1,23253726131700403;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,84103787021396292;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,81823576289599564;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,69143020592016091;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,55532569196459269;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,54079894310660914;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,49033090527056855;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,41945902699877724;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,14270867018526057;0,00000000000000e+00;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02356485157631913;1,33056598768289e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02356485157631913;-1,33056598768289e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02228894989341208;3,26934105896832e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02228894989341208;-3,26934105896832e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02010746031465416;4,54083872501274e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,02010746031465416;-4,54083872501274e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01855751639903764;5,47410858476876e-04;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01855751639903764;-5,47410858476876e-04;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01731064888715769;5,30913646142724e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01731064888715769;-5,30913646142724e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01602709356696093;5,55458428269979e-04;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01602709356696093;-5,55458428269979e-04;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01308685930608410;1,91166506203768e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,003333333333333;-0,01308685930608410;-1,91166506203768e-03;-3,34439694765139262
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-4,46747072330631578;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-3,57783137534633466;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-3,44998698133369652;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-3,20135083344378613;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-2,86577913130802564;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-2,74271147510858526;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-2,63068206185932274;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-2,47330354509385630;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-2,02491189548269013;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-1,60919212792242794;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,77608010663229066;1,24939320257663e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,77608010663229066;-1,24939320257663e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-1,45043139890231787;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-1,27297587554293079;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-1,16631026114176661;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-1,06921234604757109;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,97993582434831894;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,85094943586698946;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,73166923285988372;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,61819131343662015;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,36254368511607882;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,24754807101985668;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,20512136190209682;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,11288302664018689;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,08157234738730576;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,02173368420356200;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,02122496525041105;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01864046862878554;5,24023777763121e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01864046862878554;-5,24023777763121e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01925294194976394;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01841260844929377;2,86563607544381e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01841260844929377;-2,86563607544381e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01594760356667807;4,91582043375414e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01594760356667807;-4,91582043375414e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01633614469906962;1,72045630887595e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01633614469906962;-1,72045630887595e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01396306917732951;2,84859635204657e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01396306917732951;-2,84859635204657e-03;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01366137711989841;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,335555555555556;-0,01280269875255141;0,00000000000000e+00;-6,21034167727792763
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-4,75913056335076678;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-4,41970970804314334;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-3,10800913413719426;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-2,77856280765941355;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-2,47625030423426962;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-2,20254519450369424;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,91470260182957830;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,82484404586815119;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,66852883683735298;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,62874893265358356;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,57528001653718630;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,54664925805544828;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,47181214889158030;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,40083533567169116;8,82498437166702e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-1,40083533567169116;-8,82498437166702e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,67895086310446318;1,17099803954452e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,67895086310446318;-1,17099803954452e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,97981046985428288;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,85422238439338904;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,69399395769355454;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,45745536630515710;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,34402537466935068;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,32854978617516745;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,31127411891946710;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,17329157450815560;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,06837520355814239;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,02451613620474418;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,02250278211682612;4,37156841422270e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,02250278211682612;-4,37156841422270e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,02049027586414416;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01853461137799969;4,13858606413676e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01853461137799969;-4,13858606413676e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01886139596095333;1,04227275342891e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01886139596095333;-1,04227275342891e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01726863987828805;3,56022916828579e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01726863987828805;-3,56022916828579e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01462716064397701;6,37783015821407e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01462716064397701;-6,37783015821407e-03;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01576847410670040;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;2,667777777777778;-0,01029174763805606;0,00000000000000e+00;-3,95918706375220752
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-3,43470023815173775;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-3,24142430271679105;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-2,54968686717319448;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-2,40158062896188484;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-2,11836011322079276;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,99060515399178484;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,86101707923603610;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,77413842536393962;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,66170968338707081;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,60760024677617186;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,56866296159010932;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,51120161168546163;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,34397021468404776;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,26694959623193348;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,12762343777723451;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,05673408019450665;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,04697901030807006;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,03084785109148247;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-1,02258731448547779;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,42883214625700938;9,04899736620428e-01;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,42883214625700938;-9,04899736620428e-01;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,90145834379102308;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,85212779550836637;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,74617220640582593;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,59099322425650569;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,51624511642604021;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,46679850384360427;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,43229280257002978;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,39977987431215933;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,26223078463140048;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,20223380889984782;0,00000000000000e+00;-4,52449343936073856
40;1;0;1;0;0,03;0;0;0;0;None;Quadratic;FALSE;Normal;0,83951651770621538;TRUE;Carrying Capacities;3,000000000000000;-0,03617914482034872;0,00000000000000e+00;-4,52449343936073856
