S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0,1;0,04081632653061224;0;0;0;None;Quadratic;FALSE;Normal;0,43340468150563538;0,843303648607063;-0,735130322916995;TRUE;Minimized
5;1;0;1;0;0,1;0,04591836734693877;0;0;0;None;Quadratic;FALSE;Normal;0,05754302442073822;0,855364350244781;-0,816352715478417;TRUE;Minimized
5;1;0;1;0;0,1;0,05102040816326530;0;0;0;None;Quadratic;FALSE;Normal;0,44790135882794857;0,812136786635371;-0,781376915750537;TRUE;Minimized
5;1;0;1;0;0,1;0,05612244897959183;0;0;0;None;Quadratic;FALSE;Normal;0,83020557905547321;0,924887702272135;-0,736462252085901;TRUE;Minimized
5;1;0;1;0;0,1;0,06122448979591837;0;0;0;None;Quadratic;FALSE;Normal;0,30556900356896222;0,798982120565360;-0,733667624957403;TRUE;Minimized
5;1;0;1;0;0,1;0,06632653061224489;0;0;0;None;Quadratic;FALSE;Normal;0,06277829897589982;0,901699437494743;-0,760013154705536;TRUE;Minimized
5;1;0;1;0;0,1;0,07142857142857142;0;0;0;None;Quadratic;FALSE;Normal;0,04370165569707751;0,901480855503642;-0,808978406363892;TRUE;Minimized
5;1;0;1;0;0,1;0,07653061224489795;0;0;0;None;Quadratic;FALSE;Normal;0,48228191677480936;0,773661635859542;-0,703694047572973;TRUE;Minimized
5;1;0;1;0;0,1;0,08163265306122448;0;0;0;None;Quadratic;FALSE;Normal;0,17874278640374541;0,856563887692866;-0,823293263901122;TRUE;Minimized
5;1;0;1;0;0,1;0,08673469387755102;0;0;0;None;Quadratic;FALSE;Normal;0,73804411315359175;0,901699437494743;-0,772444111079718;TRUE;Minimized
5;1;0;1;0;0,1;0,09183673469387754;0;0;0;None;Quadratic;FALSE;Normal;0,42416041414253414;0,894367471251831;-0,654555424420108;TRUE;Minimized
5;1;0;1;0;0,1;0,09693877551020408;0;0;0;None;Quadratic;FALSE;Normal;0,94824683922342956;0,831272811193550;-0,732443991405505;TRUE;Minimized
5;1;0;1;0;0,1;0,10204081632653060;0;0;0;None;Quadratic;FALSE;Normal;0,41543192602694035;0,847912109929130;-0,755886524383511;TRUE;Minimized
5;1;0;1;0;0,1;0,10714285714285714;0;0;0;None;Quadratic;FALSE;Normal;0,65594444633461535;0,924888108780769;-0,858833045016097;TRUE;Minimized
5;1;0;1;0;0,1;0,11224489795918366;0;0;0;None;Quadratic;FALSE;Normal;0,27135777496732771;0,915505850670343;-0,652362113426045;TRUE;Minimized
5;1;0;1;0;0,1;0,11734693877551020;0;0;0;None;Quadratic;FALSE;Normal;0,34549543494358659;0,901871329803154;-0,745406431890425;TRUE;Minimized
5;1;0;1;0;0,1;0,12244897959183673;0;0;0;None;Quadratic;FALSE;Normal;0,37883806135505438;0,931606884047279;-0,679964071052132;TRUE;Minimized
5;1;0;1;0;0,1;0,12755102040816327;0;0;0;None;Quadratic;FALSE;Normal;0,08937735576182604;0,917308015086516;-0,681613014210669;TRUE;Minimized
5;1;0;1;0;0,1;0,13265306122448978;0;0;0;None;Quadratic;FALSE;Normal;0,49288999685086310;0,889609555274785;-0,777113103659178;TRUE;Minimized
5;1;0;1;0;0,1;0,13775510204081631;0;0;0;None;Quadratic;FALSE;Normal;0,89437635312788188;0,904060858309128;-0,684576353540492;TRUE;Minimized
5;1;0;1;0;0,1;0,14285714285714285;0;0;0;None;Quadratic;FALSE;Normal;0,48463262151926756;0,901699437494743;-0,684616701035325;TRUE;Minimized
5;1;0;1;0;0,1;0,14795918367346939;0;0;0;None;Quadratic;FALSE;Normal;0,69674106221646070;0,916030530685514;-0,726526171149118;TRUE;Minimized
5;1;0;1;0;0,1;0,15306122448979589;0;0;0;None;Quadratic;FALSE;Normal;0,16395415202714503;0,909740605347770;-0,841343347824601;TRUE;Minimized
