S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;ParsID;Type;Abd;Equilibrium;Stability;TargetAbd
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;No HOIs;9,84384525865477e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;No HOIs;6,33346964729948e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;No HOIs;7,05590547606876e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,926702730124816298;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;No HOIs;1,00475902650064e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;No HOIs;9,04609346742993e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,596822826890274882;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;No HOIs;7,88846944280590e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;No HOIs;4,03399551303817e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;No HOIs;8,38624345760974e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,012425835244357586;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;No HOIs;9,86133901894409e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;No HOIs;5,80225495474383e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;No HOIs;4,07096492887725e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,851417192025110126;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;No HOIs;4,96613948662568e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;No HOIs;3,98391304555149e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;No HOIs;5,55946221733990e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;Constrained HOIs;9,33412895920127e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;Constrained HOIs;9,31735561338806e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,176331846509128809;Constrained HOIs;9,36953260272387e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;No HOIs;9,99999999999177e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;Constrained HOIs;5,90226339897353e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;Constrained HOIs;6,43798222310374e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,348055908223614097;Constrained HOIs;6,31781225688435e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;No HOIs;1,23172265849444e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;No HOIs;9,16771532723159e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;Constrained HOIs;2,82605498242304e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;Constrained HOIs;4,35385746310594e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,567525054095312953;Constrained HOIs;6,04108928919172e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;No HOIs;9,17693678189370e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;No HOIs;2,72301442851285e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;Constrained HOIs;4,44605218100540e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;Constrained HOIs;6,59686318046511e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,422024225816130638;Constrained HOIs;6,36858106955405e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;No HOIs;4,10748280820004e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;No HOIs;7,89348260544402e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;Constrained HOIs;7,31466311173786e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;Constrained HOIs;7,43757984913367e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,438875736435875297;Constrained HOIs;5,88317093983606e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;No HOIs;8,61100671436360e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;No HOIs;7,42468294279804e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;No HOIs;7,25581685175113e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,076603596331551671;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;No HOIs;7,91223434260501e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;No HOIs;3,99062017178164e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;No HOIs;1,00462037097384e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,447787633165717125;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;No HOIs;5,99483072453841e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;No HOIs;7,06959124137346e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;No HOIs;5,23897217231881e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,856365659739822149;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;No HOIs;5,16899175426373e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;No HOIs;6,74956017704019e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;No HOIs;5,11265825104569e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,352776447543874383;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;No HOIs;1,00943933774799e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;No HOIs;6,25455811208923e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;Constrained HOIs;9,98432067743755e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;Constrained HOIs;9,98988343000591e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,207639304688200355;Constrained HOIs;9,98663524690262e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;No HOIs;3,48967111770820e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;No HOIs;3,62573099698617e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;No HOIs;6,69420025038757e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;Constrained HOIs;8,44746718125751e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;Constrained HOIs;8,26376575469040e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,491700371960178018;Constrained HOIs;8,76712978981177e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;No HOIs;9,99999999948842e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;Constrained HOIs;4,94934352014836e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;Constrained HOIs;5,97683176663487e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,332444713683798909;Constrained HOIs;7,40765379786023e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;No HOIs;1,32982106724232e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;No HOIs;7,74222682927674e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;No HOIs;4,90218283018669e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;Constrained HOIs;9,99999999999905e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;Constrained HOIs;9,99999999999960e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,696533108595758677;Constrained HOIs;9,99999999999916e-01;TRUE;TRUE;TRUE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;No HOIs;1,00000000000965e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;Constrained HOIs;5,29122896547174e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;Constrained HOIs;5,83907647850064e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,258705447427928448;Constrained HOIs;5,34816870506456e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;No HOIs;2,59571910110875e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;No HOIs;7,80347159566033e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;Constrained HOIs;5,41803834911169e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;Constrained HOIs;4,75774279656196e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,454376582521945238;Constrained HOIs;4,26213752940177e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;No HOIs;8,11168588922143e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;No HOIs;9,74117368560401e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;No HOIs;7,74744916832966e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,937333605252206326;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;No HOIs;9,00998764810030e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;No HOIs;8,10125348264713e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;No HOIs;6,63701753393604e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,965120949549600482;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;No HOIs;2,56905277786153e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;No HOIs;8,23164020699192e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;No HOIs;9,10242649930631e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,325610209722071886;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;No HOIs;9,17010985291443e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;No HOIs;8,36853624046189e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,092983932234346867;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;No HOIs;6,74936896531121e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;No HOIs;8,79966776244174e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,760454909177497029;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;No HOIs;6,44384291669464e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;No HOIs;7,66588242162275e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;Constrained HOIs;9,67430171377279e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;Constrained HOIs;9,57252238383733e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,6;0,3464101615137755;0;0;0,847381125204265118;Constrained HOIs;9,81362383924981e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;No HOIs;6,86722935102695e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;No HOIs;1,11510620287444e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,7;0,4041451884327381;0;0;0,809888574294745922;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;No HOIs;9,87001489326761e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;No HOIs;1,42474287393109e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;Constrained HOIs;9,91579837977698e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;Constrained HOIs;8,86445094424581e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,8;0,4618802153517007;0;0;0,011798130581155419;Constrained HOIs;8,95501379600718e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;No HOIs;6,82290549552019e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;No HOIs;1,14611486257672e+00;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;Constrained HOIs;5,52753327585565e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;Constrained HOIs;7,67739216662403e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,9;0,5196152422706632;0;0;0,715170512208715081;Constrained HOIs;8,87573692466462e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;No HOIs;8,36425270679596e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;No HOIs;9,51999426607691e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;No HOIs;1,00000000000000e-14;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;Constrained HOIs;8,51088229664172e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;Constrained HOIs;8,78791429486739e-01;TRUE;TRUE;FALSE
3;1;0;1;0;1,0;0,5773502691896258;0;0;0,076237448956817389;Constrained HOIs;7,77024573735293e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;No HOIs;9,27161979838179e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;No HOIs;7,45719393124368e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;No HOIs;6,71432005913302e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,1;0,0577350269189626;0;0;0,952768859220668674;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;No HOIs;6,70092788243588e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;No HOIs;7,00977962144706e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;No HOIs;6,56079187430280e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,2;0,1154700538379252;0;0;0,452798620797693729;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;No HOIs;3,14092029439446e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;No HOIs;6,91176507855444e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;No HOIs;8,42502734855685e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,3;0,1732050807568878;0;0;0,767672788118943572;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;No HOIs;2,06698743923032e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;No HOIs;8,55060063357507e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;No HOIs;7,73662423074567e-01;TRUE;TRUE;FALSE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,4;0,2309401076758503;0;0;0,338309362996369600;Constrained HOIs;1,00000000000000e+00;TRUE;TRUE;TRUE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,396294813370332122;No HOIs;2,05008992703391e-02;TRUE;TRUE;FALSE
3;1;0;1;0;0,5;0,2886751345948129;0;0;0,396294813370332122;No HOIs;3,71715054891625e-01;TRUE;TRUE;FALSE
