Abd;Equilibrium;Stability;TargetAbd;SpID;MuA;SigmaA
1,00000000000000e+00;TRUE;TRUE;TRUE;3;0,538076152304609;0,5
1,00000000000000e+00;TRUE;TRUE;TRUE;1;0,540581162324649;0,5
9,99999999999999e-01;TRUE;TRUE;TRUE;2;0,540581162324649;0,5
1,00000000000000e+00;TRUE;TRUE;TRUE;3;0,540581162324649;0,5
1,00000000000000e+00;TRUE;TRUE;TRUE;1;0,543086172344689;0,5
1,00000000000000e+00;TRUE;TRUE;TRUE;2;0,543086172344689;0,5
1,00000000000000e+00;TRUE;TRUE;TRUE;3;0,543086172344689;0,5
9,99999999999996e-01;TRUE;TRUE;TRUE;1;0,545591182364729;0,5
9,99999999999985e-01;TRUE;TRUE;TRUE;2;0,545591182364729;0,5
9,99999999999991e-01;TRUE;TRUE;TRUE;3;0,545591182364729;0,5
1,00000000000001e+00;TRUE;TRUE;TRUE;1;0,548096192384770;0,5
1,00000000000003e+00;TRUE;TRUE;TRUE;2;0,548096192384770;0,5
1,00000000000002e+00;TRUE;TRUE;TRUE;3;0,548096192384770;0,5
9,99999999999987e-01;TRUE;TRUE;TRUE;1;0,550601202404810;0,5
9,99999999999955e-01;TRUE;TRUE;TRUE;2;0,550601202404810;0,5
9,99999999999974e-01;TRUE;TRUE;TRUE;3;0,550601202404810;0,5
9,99425857463169e-01;TRUE;TRUE;FALSE;1;0,553106212424850;0,5
9,97946024018981e-01;TRUE;TRUE;FALSE;2;0,553106212424850;0,5
9,98825727029713e-01;TRUE;TRUE;FALSE;3;0,553106212424850;0,5
9,95645318817978e-01;TRUE;TRUE;FALSE;1;0,555611222444890;0,5
9,84536184598142e-01;TRUE;TRUE;FALSE;2;0,555611222444890;0,5
9,91148769211810e-01;TRUE;TRUE;FALSE;3;0,555611222444890;0,5
9,91905431930699e-01;TRUE;TRUE;FALSE;1;0,558116232464930;0,5
9,71462837059295e-01;TRUE;TRUE;FALSE;2;0,558116232464930;0,5
9,83646658330075e-01;TRUE;TRUE;FALSE;3;0,558116232464930;0,5
9,88205397782816e-01;TRUE;TRUE;FALSE;1;0,560621242484970;0,5
9,58711722872748e-01;TRUE;TRUE;FALSE;2;0,560621242484970;0,5
9,76312095854947e-01;TRUE;TRUE;FALSE;3;0,560621242484970;0,5
9,84544446183456e-01;TRUE;TRUE;FALSE;1;0,563126252505010;0,5
9,46269435230714e-01;TRUE;TRUE;FALSE;2;0,563126252505010;0,5
9,69138221937783e-01;TRUE;TRUE;FALSE;3;0,563126252505010;0,5
9,80921834138530e-01;TRUE;TRUE;FALSE;1;0,565631262525050;0,5
9,34123353246591e-01;TRUE;TRUE;FALSE;2;0,565631262525050;0,5
9,62118581270313e-01;TRUE;TRUE;FALSE;3;0,565631262525050;0,5
9,77336844355112e-01;TRUE;TRUE;FALSE;1;0,568136272545090;0,5
9,22261582377815e-01;TRUE;TRUE;FALSE;2;0,568136272545090;0,5
9,55247092191346e-01;TRUE;TRUE;FALSE;3;0,568136272545090;0,5
9,73788783859851e-01;TRUE;TRUE;FALSE;1;0,570641282565130;0,5
9,10672900356297e-01;TRUE;TRUE;FALSE;2;0,570641282565130;0,5
9,48518018664468e-01;TRUE;TRUE;FALSE;3;0,570641282565130;0,5
9,70276982720532e-01;TRUE;TRUE;FALSE;1;0,573146292585170;0,5
8,99346708028714e-01;TRUE;TRUE;FALSE;2;0,573146292585170;0,5
9,41925944814023e-01;TRUE;TRUE;FALSE;3;0,573146292585170;0,5
9,66800792861120e-01;TRUE;TRUE;FALSE;1;0,575651302605210;0,5
8,88272984583083e-01;TRUE;TRUE;FALSE;2;0,575651302605210;0,5
9,35465751745559e-01;TRUE;TRUE;FALSE;3;0,575651302605210;0,5
9,63359586961732e-01;TRUE;TRUE;FALSE;1;0,578156312625250;0,5
8,77442246701903e-01;TRUE;TRUE;FALSE;2;0,578156312625250;0,5
9,29132596410397e-01;TRUE;TRUE;FALSE;3;0,578156312625250;0,5
9,59952757435874e-01;TRUE;TRUE;FALSE;1;0,580661322645291;0,5
8,66845511237198e-01;TRUE;TRUE;FALSE;2;0,580661322645291;0,5
9,22921892302855e-01;TRUE;TRUE;FALSE;3;0,580661322645291;0,5
9,56579715478122e-01;TRUE;TRUE;FALSE;1;0,583166332665331;0,5
8,56474261050574e-01;TRUE;TRUE;FALSE;2;0,583166332665331;0,5
9,16829291803664e-01;TRUE;TRUE;FALSE;3;0,583166332665331;0,5
9,53239890176123e-01;TRUE;TRUE;FALSE;1;0,585671342685371;0,5
8,46320413702648e-01;TRUE;TRUE;FALSE;2;0,585671342685371;0,5
9,10850670004763e-01;TRUE;TRUE;FALSE;3;0,585671342685371;0,5
9,49932727681453e-01;TRUE;TRUE;FALSE;1;0,588176352705411;0,5
8,36376292712396e-01;TRUE;TRUE;FALSE;2;0,588176352705411;0,5
9,04982109869565e-01;TRUE;TRUE;FALSE;3;0,588176352705411;0,5
9,46657690434393e-01;TRUE;TRUE;FALSE;1;0,590681362725451;0,5
8,26634601138240e-01;TRUE;TRUE;FALSE;2;0,590681362725451;0,5
8,99219888599204e-01;TRUE;TRUE;FALSE;3;0,590681362725451;0,5
9,43414256438201e-01;TRUE;TRUE;FALSE;1;0,593186372745491;0,5
8,17088397260163e-01;TRUE;TRUE;FALSE;2;0,593186372745491;0,5
8,93560465089609e-01;TRUE;TRUE;FALSE;3;0,593186372745491;0,5
9,40201918578876e-01;TRUE;TRUE;FALSE;1;0,595691382765531;0,5
8,07731072166192e-01;TRUE;TRUE;FALSE;2;0,595691382765531;0,5
8,88000468376870e-01;TRUE;TRUE;FALSE;3;0,595691382765531;0,5
9,37020183986810e-01;TRUE;TRUE;FALSE;1;0,598196392785571;0,5
7,98556329067638e-01;TRUE;TRUE;FALSE;2;0,598196392785571;0,5
8,82536686979344e-01;TRUE;TRUE;FALSE;3;0,598196392785571;0,5
9,33868573437056e-01;TRUE;TRUE;FALSE;1;0,600701402805611;0,5
7,89558164186104e-01;TRUE;TRUE;FALSE;2;0,600701402805611;0,5
8,77166059054711e-01;TRUE;TRUE;FALSE;3;0,600701402805611;0,5
9,30746620785248e-01;TRUE;TRUE;FALSE;1;0,603206412825651;0,5
7,80730849071529e-01;TRUE;TRUE;FALSE;2;0,603206412825651;0,5
8,71885663298653e-01;TRUE;TRUE;FALSE;3;0,603206412825651;0,5
9,27653872436490e-01;TRUE;TRUE;FALSE;1;0,605711422845691;0,5
7,72068914225037e-01;TRUE;TRUE;FALSE;2;0,605711422845691;0,5
8,66692710519455e-01;TRUE;TRUE;FALSE;3;0,605711422845691;0,5
9,24589886844766e-01;TRUE;TRUE;FALSE;1;0,608216432865731;0,5
7,63567133913159e-01;TRUE;TRUE;FALSE;2;0,608216432865731;0,5
8,61584535829471e-01;TRUE;TRUE;FALSE;3;0,608216432865731;0,5
9,21554234040642e-01;TRUE;TRUE;FALSE;1;0,610721442885771;0,5
7,55220512071178e-01;TRUE;TRUE;FALSE;2;0,610721442885771;0,5
8,56558591400254e-01;TRUE;TRUE;FALSE;3;0,610721442885771;0,5
9,18546495185232e-01;TRUE;TRUE;FALSE;1;0,613226452905812;0,5
7,47024269203588e-01;TRUE;TRUE;FALSE;2;0,613226452905812;0,5
8,51612439733506e-01;TRUE;TRUE;FALSE;3;0,613226452905812;0,5
9,15566262148568e-01;TRUE;TRUE;FALSE;1;0,615731462925852;0,5
7,38973830198396e-01;TRUE;TRUE;FALSE;2;0,615731462925852;0,5
8,46743747404545e-01;TRUE;TRUE;FALSE;3;0,615731462925852;0,5
9,12613137110688e-01;TRUE;TRUE;FALSE;1;0,618236472945892;0,5
7,31064812980159e-01;TRUE;TRUE;FALSE;2;0,618236472945892;0,5
8,41950279239263e-01;TRUE;TRUE;FALSE;3;0,618236472945892;0,5
9,09686732183877e-01;TRUE;TRUE;FALSE;1;0,620741482965932;0,5
7,23293017933571e-01;TRUE;TRUE;FALSE;2;0,620741482965932;0,5
8,37229892889132e-01;TRUE;TRUE;FALSE;3;0,620741482965932;0,5
9,06786669054639e-01;TRUE;TRUE;FALSE;1;0,623246492985972;0,5
7,15654418035863e-01;TRUE;TRUE;FALSE;2;0,623246492985972;0,5
8,32580533772236e-01;TRUE;TRUE;FALSE;3;0,623246492985972;0,5
9,03912578644094e-01;TRUE;TRUE;FALSE;1;0,625751503006012;0,5
7,08145149641959e-01;TRUE;TRUE;FALSE;2;0,625751503006012;0,5
8,28000230351180e-01;TRUE;TRUE;FALSE;3;0,625751503006012;0,5
9,01064100785599e-01;TRUE;TRUE;FALSE;1;0,628256513026052;0,5
7,00761503871375e-01;TRUE;TRUE;FALSE;2;0,628256513026052;0,5
8,23487089721442e-01;TRUE;TRUE;FALSE;3;0,628256513026052;0,5
8,98240883918471e-01;TRUE;TRUE;FALSE;1;0,630761523046092;0,5
6,93499918550499e-01;TRUE;TRUE;FALSE;2;0,630761523046092;0,5
8,19039293486099e-01;TRUE;TRUE;FALSE;3;0,630761523046092;0,5
8,95442584796822e-01;TRUE;TRUE;FALSE;1;0,633266533066132;0,5
6,86356970667897e-01;TRUE;TRUE;FALSE;2;0,633266533066132;0,5
8,14655093894972e-01;TRUE;TRUE;FALSE;3;0,633266533066132;0,5
8,92668868212526e-01;TRUE;TRUE;FALSE;1;0,635771543086172;0,5
6,79329369304099e-01;TRUE;TRUE;FALSE;2;0,635771543086172;0,5
8,10332810228208e-01;TRUE;TRUE;FALSE;3;0,635771543086172;0,5
8,89919406731480e-01;TRUE;TRUE;FALSE;1;0,638276553106212;0,5
6,72413949000555e-01;TRUE;TRUE;FALSE;2;0,638276553106212;0,5
8,06070825406002e-01;TRUE;TRUE;FALSE;3;0,638276553106212;0,5
8,87193880442335e-01;TRUE;TRUE;FALSE;1;0,640781563126253;0,5
6,65607663535567e-01;TRUE;TRUE;FALSE;2;0,640781563126253;0,5
8,01867582807788e-01;TRUE;TRUE;FALSE;3;0,640781563126253;0,5
8,84491976716968e-01;TRUE;TRUE;FALSE;1;0,643286573146293;0,5
6,58907580077614e-01;TRUE;TRUE;FALSE;2;0,643286573146293;0,5
7,97721583285582e-01;TRUE;TRUE;FALSE;3;0,643286573146293;0,5
8,81813389981994e-01;TRUE;TRUE;FALSE;1;0,645791583166333;0,5
6,52310873689039e-01;TRUE;TRUE;FALSE;2;0,645791583166333;0,5
7,93631382357482e-01;TRUE;TRUE;FALSE;3;0,645791583166333;0,5
8,79157821500678e-01;TRUE;TRUE;FALSE;1;0,648296593186373;0,5
6,45814822155249e-01;TRUE;TRUE;FALSE;2;0,648296593186373;0,5
7,89595587568473e-01;TRUE;TRUE;FALSE;3;0,648296593186373;0,5
8,76524979164667e-01;TRUE;TRUE;FALSE;1;0,650801603206413;0,5
6,39416801116612e-01;TRUE;TRUE;FALSE;2;0,650801603206413;0,5
7,85612856006746e-01;TRUE;TRUE;FALSE;3;0,650801603206413;0,5
8,73914577294971e-01;TRUE;TRUE;FALSE;1;0,653306613226453;0,5
6,33114279482085e-01;TRUE;TRUE;FALSE;2;0,653306613226453;0,5
7,81681891964670e-01;TRUE;TRUE;FALSE;3;0,653306613226453;0,5
8,71326336451698e-01;TRUE;TRUE;FALSE;1;0,655811623246493;0,5
6,26904815105268e-01;TRUE;TRUE;FALSE;2;0,655811623246493;0,5
7,77801444734470e-01;TRUE;TRUE;FALSE;3;0,655811623246493;0,5
8,68759983252053e-01;TRUE;TRUE;FALSE;1;0,658316633266533;0,5
6,20786050705090e-01;TRUE;TRUE;FALSE;2;0,658316633266533;0,5
7,73970306529391e-01;TRUE;TRUE;FALSE;3;0,658316633266533;0,5
8,66215250196157e-01;TRUE;TRUE;FALSE;1;0,660821643286573;0,5
6,14755710014741e-01;TRUE;TRUE;FALSE;2;0,660821643286573;0,5
7,70187310521907e-01;TRUE;TRUE;FALSE;3;0,660821643286573;0,5
8,63691875500281e-01;TRUE;TRUE;FALSE;1;0,663326653306613;0,5
6,08811594143707e-01;TRUE;TRUE;FALSE;2;0,663326653306613;0,5
7,66451328991152e-01;TRUE;TRUE;FALSE;3;0,663326653306613;0,5
8,61189602937095e-01;TRUE;TRUE;FALSE;1;0,665831663326653;0,5
6,02951578138936e-01;TRUE;TRUE;FALSE;2;0,665831663326653;0,5
7,62761271572351e-01;TRUE;TRUE;FALSE;3;0,665831663326653;0,5
8,58708181682579e-01;TRUE;TRUE;FALSE;1;0,668336673346693;0,5
5,97173607732189e-01;TRUE;TRUE;FALSE;2;0,668336673346693;0,5
7,59116083601605e-01;TRUE;TRUE;FALSE;3;0,668336673346693;0,5
8,56247366169252e-01;TRUE;TRUE;FALSE;1;0,670841683366733;0,5
5,91475696261643e-01;TRUE;TRUE;FALSE;2;0,670841683366733;0,5
7,55514744549835e-01;TRUE;TRUE;FALSE;3;0,670841683366733;0,5
8,53806915945413e-01;TRUE;TRUE;FALSE;1;0,673346693386774;0,5
5,85855921756633e-01;TRUE;TRUE;FALSE;2;0,673346693386774;0,5
7,51956266540193e-01;TRUE;TRUE;FALSE;3;0,673346693386774;0,5
8,51386595540080e-01;TRUE;TRUE;FALSE;1;0,675851703406814;0,5
5,80312424175294e-01;TRUE;TRUE;FALSE;2;0,675851703406814;0,5
7,48439692943647e-01;TRUE;TRUE;FALSE;3;0,675851703406814;0,5
8,48986174333367e-01;TRUE;TRUE;FALSE;1;0,678356713426854;0,5
5,74843402785546e-01;TRUE;TRUE;FALSE;2;0,678356713426854;0,5
7,44964097047819e-01;TRUE;TRUE;FALSE;3;0,678356713426854;0,5
8,46605426432039e-01;TRUE;TRUE;FALSE;1;0,680861723446894;0,5
5,69447113680611e-01;TRUE;TRUE;FALSE;2;0,680861723446894;0,5
7,41528580794540e-01;TRUE;TRUE;FALSE;3;0,680861723446894;0,5
8,44244130549982e-01;TRUE;TRUE;FALSE;1;0,683366733466934;0,5
5,64121867420811e-01;TRUE;TRUE;FALSE;2;0,683366733466934;0,5
7,38132273581882e-01;TRUE;TRUE;FALSE;3;0,683366733466934;0,5
8,41902069893387e-01;TRUE;TRUE;FALSE;1;0,685871743486974;0,5
5,58866026794024e-01;TRUE;TRUE;FALSE;2;0,685871743486974;0,5
7,34774331126733e-01;TRUE;TRUE;FALSE;3;0,685871743486974;0,5
8,39579032050410e-01;TRUE;TRUE;FALSE;1;0,688376753507014;0,5
5,53678004687680e-01;TRUE;TRUE;FALSE;2;0,688376753507014;0,5
7,31453934384261e-01;TRUE;TRUE;FALSE;3;0,688376753507014;0,5
8,37274808885119e-01;TRUE;TRUE;FALSE;1;0,690881763527054;0,5
5,48556262065678e-01;TRUE;TRUE;FALSE;2;0,690881763527054;0,5
7,28170288520867e-01;TRUE;TRUE;FALSE;3;0,690881763527054;0,5
8,34989196435544e-01;TRUE;TRUE;FALSE;1;0,693386773547094;0,5
5,43499306044055e-01;TRUE;TRUE;FALSE;2;0,693386773547094;0,5
7,24922621937445e-01;TRUE;TRUE;FALSE;3;0,693386773547094;0,5
8,32721994815626e-01;TRUE;TRUE;FALSE;1;0,695891783567134;0,5
5,38505688059634e-01;TRUE;TRUE;FALSE;2;0,695891783567134;0,5
7,21710185339990e-01;TRUE;TRUE;FALSE;3;0,695891783567134;0,5
8,30473008120940e-01;TRUE;TRUE;FALSE;1;0,698396793587174;0,5
5,33574002126309e-01;TRUE;TRUE;FALSE;2;0,698396793587174;0,5
7,18532250854813e-01;TRUE;TRUE;FALSE;3;0,698396793587174;0,5
8,28242044337989e-01;TRUE;TRUE;FALSE;1;0,700901803607214;0,5
5,28702883173927e-01;TRUE;TRUE;FALSE;2;0,700901803607214;0,5
7,15388111185765e-01;TRUE;TRUE;FALSE;3;0,700901803607214;0,5
8,26028915256955e-01;TRUE;TRUE;FALSE;1;0,703406813627254;0,5
5,23891005465097e-01;TRUE;TRUE;FALSE;2;0,703406813627254;0,5
7,12277078811078e-01;TRUE;TRUE;FALSE;3;0,703406813627254;0,5
8,23833436387751e-01;TRUE;TRUE;FALSE;1;0,705911823647295;0,5
5,19137081085513e-01;TRUE;TRUE;FALSE;2;0,705911823647295;0,5
7,09198485217561e-01;TRUE;TRUE;FALSE;3;0,705911823647295;0,5
8,21655426879252e-01;TRUE;TRUE;FALSE;1;0,708416833667335;0,5
5,14439858503744e-01;TRUE;TRUE;FALSE;2;0,708416833667335;0,5
7,06151680170065e-01;TRUE;TRUE;FALSE;3;0,708416833667335;0,5
8,19494709441565e-01;TRUE;TRUE;FALSE;1;0,710921843687375;0,5
5,09798121196589e-01;TRUE;TRUE;FALSE;2;0,710921843687375;0,5
7,03136031014224e-01;TRUE;TRUE;FALSE;3;0,710921843687375;0,5
8,17351110271249e-01;TRUE;TRUE;FALSE;1;0,713426853707415;0,5
5,05210686336439e-01;TRUE;TRUE;FALSE;2;0,713426853707415;0,5
7,00150922010645e-01;TRUE;TRUE;FALSE;3;0,713426853707415;0,5
8,15224458979347e-01;TRUE;TRUE;FALSE;1;0,715931863727455;0,5
5,00676403537260e-01;TRUE;TRUE;FALSE;2;0,715931863727455;0,5
6,97195753698802e-01;TRUE;TRUE;FALSE;3;0,715931863727455;0,5
8,13114588522148e-01;TRUE;TRUE;FALSE;1;0,718436873747495;0,5
4,96194153656032e-01;TRUE;TRUE;FALSE;2;0,718436873747495;0,5
6,94269942289030e-01;TRUE;TRUE;FALSE;3;0,718436873747495;0,5
8,11021335134568e-01;TRUE;TRUE;FALSE;1;0,720941883767535;0,5
4,91762847646671e-01;TRUE;TRUE;FALSE;2;0,720941883767535;0,5
6,91372919081069e-01;TRUE;TRUE;FALSE;3;0,720941883767535;0,5
8,08944538266068e-01;TRUE;TRUE;FALSE;1;0,723446893787575;0,5
4,87381425463648e-01;TRUE;TRUE;FALSE;2;0,723446893787575;0,5
6,88504129907756e-01;TRUE;TRUE;FALSE;3;0,723446893787575;0,5
8,06884040519022e-01;TRUE;TRUE;FALSE;1;0,725951903807615;0,5
4,83048855012683e-01;TRUE;TRUE;FALSE;2;0,725951903807615;0,5
6,85663034602506e-01;TRUE;TRUE;FALSE;3;0,725951903807615;0,5
8,04839687589447e-01;TRUE;TRUE;FALSE;1;0,728456913827655;0,5
4,78764131146039e-01;TRUE;TRUE;FALSE;2;0,728456913827655;0,5
6,82849106489310e-01;TRUE;TRUE;FALSE;3;0,728456913827655;0,5
8,02811328210027e-01;TRUE;TRUE;FALSE;1;0,730961923847695;0,5
4,74526274700103e-01;TRUE;TRUE;FALSE;2;0,730961923847695;0,5
6,80061831894079e-01;TRUE;TRUE;FALSE;3;0,730961923847695;0,5
8,00798814095357e-01;TRUE;TRUE;FALSE;1;0,733466933867735;0,5
4,70334331573071e-01;TRUE;TRUE;FALSE;2;0,733466933867735;0,5
6,77300709676210e-01;TRUE;TRUE;FALSE;3;0,733466933867735;0,5
7,98801999889341e-01;TRUE;TRUE;FALSE;1;0,735971943887776;0,5
4,66187371840663e-01;TRUE;TRUE;FALSE;2;0,735971943887776;0,5
6,74565250779292e-01;TRUE;TRUE;FALSE;3;0,735971943887776;0,5
7,96820743114678e-01;TRUE;TRUE;FALSE;1;0,738476953907816;0,5
4,62084488907946e-01;TRUE;TRUE;FALSE;2;0,738476953907816;0,5
6,71854977800009e-01;TRUE;TRUE;FALSE;3;0,738476953907816;0,5
7,94854904124387e-01;TRUE;TRUE;FALSE;1;0,740981963927856;0,5
4,58024798695420e-01;TRUE;TRUE;FALSE;2;0,740981963927856;0,5
6,69169424574239e-01;TRUE;TRUE;FALSE;3;0,740981963927856;0,5
7,92904346055299e-01;TRUE;TRUE;FALSE;1;0,743486973947896;0,5
4,54007438857650e-01;TRUE;TRUE;FALSE;2;0,743486973947896;0,5
6,66508135779526e-01;TRUE;TRUE;FALSE;3;0,743486973947896;0,5
7,90968934783485e-01;TRUE;TRUE;FALSE;1;0,745991983967936;0,5
4,50031568032792e-01;TRUE;TRUE;FALSE;2;0,745991983967936;0,5
6,63870666553027e-01;TRUE;TRUE;FALSE;3;0,745991983967936;0,5
7,89048538881561e-01;TRUE;TRUE;FALSE;1;0,748496993987976;0,5
4,46096365121501e-01;TRUE;TRUE;FALSE;2;0,748496993987976;0,5
6,61256582124196e-01;TRUE;TRUE;FALSE;3;0,748496993987976;0,5
7,87143029577827e-01;TRUE;TRUE;FALSE;1;0,751002004008016;0,5
4,42201028593730e-01;TRUE;TRUE;FALSE;2;0,751002004008016;0,5
6,58665457461414e-01;TRUE;TRUE;FALSE;3;0,751002004008016;0,5
7,85252280717202e-01;TRUE;TRUE;FALSE;1;0,753507014028056;0,5
4,38344775822073e-01;TRUE;TRUE;FALSE;2;0,753507014028056;0,5
6,56096876931891e-01;TRUE;TRUE;FALSE;3;0,753507014028056;0,5
7,83376168723914e-01;TRUE;TRUE;FALSE;1;0,756012024048096;0,5
4,34526842440301e-01;TRUE;TRUE;FALSE;2;0,756012024048096;0,5
6,53550433974130e-01;TRUE;TRUE;FALSE;3;0,756012024048096;0,5
7,81514572565921e-01;TRUE;TRUE;FALSE;1;0,758517034068136;0,5
4,30746481725907e-01;TRUE;TRUE;FALSE;2;0,758517034068136;0,5
6,51025730782364e-01;TRUE;TRUE;FALSE;3;0,758517034068136;0,5
7,79667373721010e-01;TRUE;TRUE;FALSE;1;0,761022044088176;0,5
4,27002964005439e-01;TRUE;TRUE;FALSE;2;0,761022044088176;0,5
6,48522378002311e-01;TRUE;TRUE;FALSE;3;0,761022044088176;0,5
7,77834456144580e-01;TRUE;TRUE;FALSE;1;0,763527054108216;0,5
4,23295576081535e-01;TRUE;TRUE;FALSE;2;0,763527054108216;0,5
6,46039994437712e-01;TRUE;TRUE;FALSE;3;0,763527054108216;0,5
7,76015706239045e-01;TRUE;TRUE;FALSE;1;0,766032064128257;0,5
4,19623620680589e-01;TRUE;TRUE;FALSE;2;0,766032064128257;0,5
6,43578206767090e-01;TRUE;TRUE;FALSE;3;0,766032064128257;0,5
7,74211012824863e-01;TRUE;TRUE;FALSE;1;0,768537074148297;0,5
4,15986415920049e-01;TRUE;TRUE;FALSE;2;0,768537074148297;0,5
6,41136649270207e-01;TRUE;TRUE;FALSE;3;0,768537074148297;0,5
7,72420267113163e-01;TRUE;TRUE;FALSE;1;0,771042084168337;0,5
4,12383294794393e-01;TRUE;TRUE;FALSE;2;0,771042084168337;0,5
6,38714963563734e-01;TRUE;TRUE;FALSE;3;0,771042084168337;0,5
7,70643362679948e-01;TRUE;TRUE;FALSE;1;0,773547094188377;0,5
4,08813604678866e-01;TRUE;TRUE;FALSE;2;0,773547094188377;0,5
6,36312798345664e-01;TRUE;TRUE;FALSE;3;0,773547094188377;0,5
7,68880195441866e-01;TRUE;TRUE;FALSE;1;0,776052104208417;0,5
4,05276706850117e-01;TRUE;TRUE;FALSE;2;0,776052104208417;0,5
6,33929809148006e-01;TRUE;TRUE;FALSE;3;0,776052104208417;0,5
7,67130663633540e-01;TRUE;TRUE;FALSE;1;0,778557114228457;0,5
4,01771976022913e-01;TRUE;TRUE;FALSE;2;0,778557114228457;0,5
6,31565658097340e-01;TRUE;TRUE;FALSE;3;0,778557114228457;0,5
7,65394667786440e-01;TRUE;TRUE;FALSE;1;0,781062124248497;0,5
3,98298799902133e-01;TRUE;TRUE;FALSE;2;0,781062124248497;0,5
6,29220013682827e-01;TRUE;TRUE;FALSE;3;0,781062124248497;0,5
7,63672110709303e-01;TRUE;TRUE;FALSE;1;0,783567134268537;0,5
3,94856578749297e-01;TRUE;TRUE;FALSE;2;0,783567134268537;0,5
6,26892550531264e-01;TRUE;TRUE;FALSE;3;0,783567134268537;0,5
7,61962897470084e-01;TRUE;TRUE;FALSE;1;0,786072144288577;0,5
3,91444724962913e-01;TRUE;TRUE;FALSE;2;0,786072144288577;0,5
6,24582949188826e-01;TRUE;TRUE;FALSE;3;0,786072144288577;0,5
7,60266935379459e-01;TRUE;TRUE;FALSE;1;0,788577154308617;0,5
3,88062662671935e-01;TRUE;TRUE;FALSE;2;0,788577154308617;0,5
6,22290895909117e-01;TRUE;TRUE;FALSE;3;0,788577154308617;0,5
7,58584133975860e-01;TRUE;TRUE;FALSE;1;0,791082164328657;0,5
3,84709827341695e-01;TRUE;TRUE;FALSE;2;0,791082164328657;0,5
6,20016082447189e-01;TRUE;TRUE;FALSE;3;0,791082164328657;0,5
7,56914405012063e-01;TRUE;TRUE;FALSE;1;0,793587174348697;0,5
3,81385665391667e-01;TRUE;TRUE;FALSE;2;0,793587174348697;0,5
6,17758205859199e-01;TRUE;TRUE;FALSE;3;0,793587174348697;0,5
7,55257662443342e-01;TRUE;TRUE;FALSE;1;0,796092184368737;0,5
3,78089633824436e-01;TRUE;TRUE;FALSE;2;0,796092184368737;0,5
6,15516968307363e-01;TRUE;TRUE;FALSE;3;0,796092184368737;0,5
7,53613822417179e-01;TRUE;TRUE;FALSE;1;0,798597194388778;0,5
3,74821199865325e-01;TRUE;TRUE;FALSE;2;0,798597194388778;0,5
6,13292076869918e-01;TRUE;TRUE;FALSE;3;0,798597194388778;0,5
7,51982803264578e-01;TRUE;TRUE;FALSE;1;0,801102204408818;0,5
3,71579840612074e-01;TRUE;TRUE;FALSE;2;0,801102204408818;0,5
6,11083243355763e-01;TRUE;TRUE;FALSE;3;0,801102204408818;0,5
7,50364525492973e-01;TRUE;TRUE;FALSE;1;0,803607214428858;0,5
3,68365042694051e-01;TRUE;TRUE;FALSE;2;0,803607214428858;0,5
6,08890184123507e-01;TRUE;TRUE;FALSE;3;0,803607214428858;0,5
7,48758911780769e-01;TRUE;TRUE;FALSE;1;0,806112224448898;0,5
3,65176301940472e-01;TRUE;TRUE;FALSE;2;0,806112224448898;0,5
6,06712619904629e-01;TRUE;TRUE;FALSE;3;0,806112224448898;0,5
7,47165886973540e-01;TRUE;TRUE;FALSE;1;0,808617234468938;0,5
3,62013123057093e-01;TRUE;TRUE;FALSE;2;0,808617234468938;0,5
6,04550275630460e-01;TRUE;TRUE;FALSE;3;0,808617234468938;0,5
7,45585378081908e-01;TRUE;TRUE;FALSE;1;0,811122244488978;0,5
3,58875019310909e-01;TRUE;TRUE;FALSE;2;0,811122244488978;0,5
6,02402880262745e-01;TRUE;TRUE;FALSE;3;0,811122244488978;0,5
7,44017314281141e-01;TRUE;TRUE;FALSE;1;0,813627254509018;0,5
3,55761512222359e-01;TRUE;TRUE;FALSE;2;0,813627254509018;0,5
6,00270166627478e-01;TRUE;TRUE;FALSE;3;0,813627254509018;0,5
7,42461626912510e-01;TRUE;TRUE;FALSE;1;0,816132264529058;0,5
3,52672131264581e-01;TRUE;TRUE;FALSE;2;0,816132264529058;0,5
5,98151871251787e-01;TRUE;TRUE;FALSE;3;0,816132264529058;0,5
7,40918249486447e-01;TRUE;TRUE;FALSE;1;0,818637274549098;0,5
3,49606413569240e-01;TRUE;TRUE;FALSE;2;0,818637274549098;0,5
5,96047734203581e-01;TRUE;TRUE;FALSE;3;0,818637274549098;0,5
7,39387117687538e-01;TRUE;TRUE;FALSE;1;0,821142284569138;0,5
3,46563903638505e-01;TRUE;TRUE;FALSE;2;0,821142284569138;0,5
5,93957498933719e-01;TRUE;TRUE;FALSE;3;0,821142284569138;0,5
7,37868169381433e-01;TRUE;TRUE;FALSE;1;0,823647294589178;0,5
3,43544153062705e-01;TRUE;TRUE;FALSE;2;0,823647294589178;0,5
5,91880912120447e-01;TRUE;TRUE;FALSE;3;0,823647294589178;0,5
7,36361344623688e-01;TRUE;TRUE;FALSE;1;0,826152304609218;0,5
3,40546720243262e-01;TRUE;TRUE;FALSE;2;0,826152304609218;0,5
5,89817723515849e-01;TRUE;TRUE;FALSE;3;0,826152304609218;0,5
7,34866585670645e-01;TRUE;TRUE;FALSE;1;0,828657314629259;0,5
3,37571170120440e-01;TRUE;TRUE;FALSE;2;0,828657314629259;0,5
5,87767685794057e-01;TRUE;TRUE;FALSE;3;0,828657314629259;0,5
