S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;1,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,079372693784534931;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,927555361529812217;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,301454575732350349;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,222124742111191154;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,420760282548144460;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,124834202695637941;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,179286601021885872;1;FALSE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,374125685775652528;1;TRUE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,327497430378571153;1;TRUE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,770463187946006656;1;TRUE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,567044939380139112;1;TRUE;Constrained HOIs
20;1;0,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,101557581685483456;1;TRUE;Constrained HOIs
20;1;0,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,544492872431874275;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,341745208250358701;1;TRUE;Constrained HOIs
20;1;0,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,906476483447477221;1;FALSE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,709871381055563688;1;TRUE;Constrained HOIs
20;1;0,666666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,207755336072295904;1;FALSE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,109380950219929218;1;FALSE;Constrained HOIs
20;1;0,833333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,160833026515319943;1;FALSE;Constrained HOIs
20;1;1,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,806558303767815232;1;FALSE;Constrained HOIs
20;1;1,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,903642068849876523;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,056342339608818293;1;FALSE;Constrained HOIs
20;1;1,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,857869376661255956;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,198445376241579652;1;FALSE;Constrained HOIs
20;1;1,333333333333333;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,009939151583239436;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,257077025948092341;1;FALSE;Constrained HOIs
20;1;1,500000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,200309735955670476;1;FALSE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,594139477238059044;1;TRUE;Constrained HOIs
20;1;0,000000000000000;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,903704669559374452;1;FALSE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,233859834726899862;1;TRUE;Constrained HOIs
20;1;0,166666666666667;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,010970324976369739;1;TRUE;Constrained HOIs
