S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;TargetAbd;Feasible;Eigenvalue;Stable;Type
3;1;0;1;0;0,00;0,25;0;0;1,058558558558559;1;-1,036695668134371306;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,060060060060060;1;-1,036834273216893809;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,061561561561561;1;-1,036979322436605067;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,063063063063063;1;-1,037131980763126293;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,064564564564565;1;-1,037293246749846576;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,066066066066066;1;-1,037463956036615009;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,067567567567568;1;-1,037644788978743904;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,069069069069069;1;-1,037836281263621707;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,070570570570571;1;-1,038038836466609105;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,072072072072072;1;-1,038252739643504396;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,073573573573574;1;-1,038478171227366520;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,075075075075075;1;-1,038715220669812478;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,076576576576576;1;-1,038963899425598747;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,078078078078078;1;-1,039224153016100605;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,079579579579580;1;-1,039495872018547429;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,081081081081081;1;-1,039778901914159670;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,082582582582583;1;-1,040073051791816194;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,084084084084084;1;-1,040378101948022493;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,085585585585586;1;-1,040693810452704149;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,087087087087087;1;-1,041019918766862062;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,088588588588589;1;-1,041356156505929942;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,090090090090090;1;-1,041702245443988817;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,091591591591591;1;-1,042057902851153184;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,093093093093093;1;-1,042422844250837866;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,094594594594595;1;-1,042796785676536775;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,096096096096096;1;-1,043179445499854863;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,097597597597598;1;-1,043570545893699464;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,099099099099099;1;-1,043969813986757700;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,100600600600601;1;-1,044376982758211003;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,102102102102102;1;-1,044791791715032003;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,103603603603604;1;-1,045213987388264432;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,105105105105105;1;-1,045643323679368297;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,106606606606606;1;-1,031384202453009546;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,108108108108108;1;-1,019931561716226343;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,109609609609610;1;-1,012226020143526029;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,111111111111111;1;-1,005995816706158230;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,112612612612613;1;-1,000612903736278980;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,114114114114114;1;-0,995795371146272812;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,115615615615616;1;-0,991388098037289778;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,117117117117117;1;-0,987295061879929436;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,118618618618619;1;-0,983452015734155083;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,120120120120120;1;-0,979813519944442324;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,121621621621621;1;-0,976346067799770845;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,123123123123123;1;-0,973024134607410551;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,124624624624625;1;-0,969827761663530907;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,126126126126126;1;-0,966741004315124663;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,127627627627628;1;-0,963750894332905617;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,129129129129129;1;-0,960846722680529730;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,130630630630631;1;-0,958019529618961085;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,132132132132132;1;-0,955261733381583267;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,133633633633634;1;-0,952566854066053459;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,135135135135135;1;-0,949929304548742470;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,136636636636636;1;-0,947344229584212938;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,138138138138138;1;-0,944807380200894276;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,139639639639640;1;-0,942315014386446825;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,141141141141141;1;-0,939863817649522981;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,142642642642643;1;-0,937450838813312926;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,144144144144144;1;-0,935073437625275172;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,145645645645646;1;-0,932729241636158668;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,147147147147147;1;-0,930416110424917120;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,148648648648649;1;-0,928132105700027465;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,150150150150150;1;-0,925875466142465520;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,151651651651652;1;-0,923644586105359267;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,153153153153153;1;-0,921437997473851800;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,154654654654655;1;-0,919254354132375440;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,156156156156156;1;-0,917092418597075243;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,157657657657658;1;-0,914951050456996651;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,159159159159159;1;-0,912829196334788651;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,160660660660661;1;-0,910725881130734938;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,162162162162162;1;-0,908640200355955163;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,163663663663664;1;-0,906571313394459399;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,165165165165165;1;-0,904518437560650979;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,166666666666667;1;-0,902480842841081876;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,168168168168168;1;-0,900457847226997843;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,169669669669670;1;-0,898448812558940602;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,171171171171171;1;-0,896453140816769189;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,172672672672673;1;-0,894470270798408018;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,174174174174174;1;-0,892499675138972437;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,175675675675676;1;-0,890540857628828064;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,177177177177177;1;-0,888593350794970593;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,178678678678679;1;-0,886656713715001210;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,180180180180180;1;-0,884730530037112217;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,181681681681682;1;-0,882814406182992895;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,183183183183183;1;-0,880907969713563999;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,184684684684685;1;-0,879010867839993604;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,186186186186186;1;-0,877122766064628356;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,187687687687688;1;-0,875243346938362365;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,189189189189189;1;-0,873372308922538254;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,190690690690691;1;-0,871509365344986242;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,192192192192192;1;-0,869654243440844521;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,193693693693694;1;-0,867806683470042084;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,195195195195195;1;-0,865966437904099662;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,196696696696697;1;-0,864133270675788712;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,198198198198198;1;-0,862306956485868858;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,199699699699700;1;-0,860487280161707946;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,201201201201201;1;-0,858674036063191259;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,202702702702703;1;-0,856867027531744485;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,204204204204204;1;-0,855066066378761702;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,205705705705706;1;-0,853270972410077766;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,207207207207207;1;-0,851481572983439738;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,208708708708709;1;-0,849697702596299287;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,210210210210210;1;-0,847919202501388303;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,211711711711712;1;-0,846145920347903813;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,213213213213213;1;-0,844377709846241942;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,214714714714715;1;-0,842614430454438179;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,216216216216216;1;-0,840855947084661492;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,217717717717718;1;-0,839102129828207310;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,219219219219219;1;-0,837352853697632238;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,220720720720721;1;-0,835607998384721995;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,222222222222222;1;-0,833867448033171588;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,223723723723724;1;-0,832131091024894021;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,225225225225225;1;-0,830398819778972674;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,226726726726727;1;-0,828670530562395147;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,228228228228228;1;-0,826946123311737558;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,229729729729730;1;-0,825225501465015610;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,231231231231231;1;-0,823508571803066580;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,232732732732733;1;-0,821795244299768468;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,234234234234234;1;-0,820085431980539070;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,235735735735736;1;-0,818379050788566431;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,237237237237237;1;-0,816676019458263847;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,238738738738739;1;-0,814976259395475799;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,240240240240240;1;-0,813279694564027156;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,241741741741742;1;-0,811586251378204837;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,243243243243243;1;-0,809895858600795937;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,244744744744745;1;-0,808208447246358208;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,246246246246246;1;-0,806523950489380193;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,247747747747748;1;-0,804842303577069984;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,249249249249249;1;-0,803163443746455985;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,250750750750751;1;-0,801487310145574061;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,252252252252252;1;-0,799813843758500731;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,253753753753754;1;-0,798142987333985143;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,255255255255255;1;-0,796474685317512865;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,256756756756757;1;-0,794808883786561005;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,258258258258258;1;-0,793145530388907227;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,259759759759760;1;-0,791484574283796816;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,261261261261261;1;-0,789825966085813680;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,262762762762763;1;-0,788169657811320201;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,264264264264264;1;-0,786515602827304150;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,265765765765766;1;-0,784863755802539975;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,267267267267267;1;-0,783214072660883387;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,268768768768769;1;-0,781566510536659376;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,270270270270270;1;-0,779921027731967365;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,271771771771772;1;-0,778277583675852647;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,273273273273273;1;-0,776636138885212546;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,274774774774775;1;-0,774996654927384676;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,276276276276276;1;-0,773359094384289181;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,277777777777778;1;-0,771723420818097638;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,279279279279279;1;-0,770089598738301961;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,280780780780781;1;-0,768457593570154973;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,282282282282282;1;-0,766827371624394960;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,283783783783784;1;-0,765198900068191690;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,285285285285285;1;-0,763572146897263715;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,286786786786787;1;-0,761947080909110452;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,288288288288288;1;-0,760323671677299417;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,289789789789790;1;-0,758701889526759432;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,291291291291291;1;-0,757081705510046943;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,292792792792793;1;-0,755463091384516949;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,294294294294294;1;-0,753846019590383554;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,295795795795796;1;-0,752230463229602409;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,297297297297297;1;-0,750616396045568401;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,298798798798799;1;-0,749003792403556967;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,300300300300300;1;-0,747392627271907473;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,301801801801802;1;-0,745782876203899381;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,303303303303303;1;-0,744174515320290109;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,304804804804805;1;-0,742567521292500254;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,306306306306306;1;-0,740961871326396015;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,307807807807808;1;-0,739357543146658358;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,309309309309309;1;-0,737754514981721066;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,310810810810811;1;-0,736152765549224375;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,312312312312312;1;-0,734552274042001074;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,313813813813814;1;-0,732953020114537002;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,315315315315315;1;-0,731354983869910491;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,316816816816817;1;-0,729758145847186013;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,318318318318318;1;-0,728162487009230142;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,319819819819820;1;-0,726567988730954517;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,321321321321321;1;-0,724974632787941831;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,322822822822823;1;-0,723382401345477044;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,324324324324324;1;-0,721791276947924887;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,325825825825826;1;-0,720201242508463402;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,327327327327327;1;-0,718612281299170430;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,328828828828829;1;-0,717024376941422181;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,330330330330330;1;-0,715437513396604219;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,331831831831832;1;-0,713851674957135307;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,333333333333333;1;-0,712266846237769147;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,334834834834835;1;-0,710683012167176109;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,336336336336336;1;-0,709100157979797308;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,337837837837838;1;-0,707518269207957351;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,339339339339339;1;-0,705937331674214130;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,340840840840841;1;-0,704357331483963733;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,342342342342342;1;-0,702778255018264630;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,343843843843844;1;-0,701200088926877574;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,345345345345345;1;-0,699622820121541533;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,346846846846847;1;-0,698046435769429374;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,348348348348348;1;-0,696470923286817256;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,349849849849850;1;-0,694896270332947430;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,351351351351351;1;-0,693322464804059013;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,352852852852853;1;-0,691749494827616496;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,354354354354354;1;-0,690177348756694009;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,355855855855856;1;-0,688606015164538121;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,357357357357357;1;-0,687035482839277734;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,358858858858859;1;-0,685465740778800403;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,360360360360360;1;-0,683896778185766552;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,361861861861862;1;-0,682328584462776111;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,363363363363364;1;-0,680761149207671501;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,364864864864865;1;-0,679194462208972172;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,366366366366366;1;-0,677628513441437930;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,367867867867868;1;-0,676063293061770043;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,369369369369369;1;-0,674498791404413822;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,370870870870871;1;-0,672934998977493204;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,372372372372372;1;-0,671371906458854362;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,373873873873874;1;-0,669809504692217450;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,375375375375375;1;-0,668247784683434487;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,376876876876877;1;-0,666686737596851930;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,378378378378379;1;-0,665126354751771176;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,379879879879880;1;-0,663566627619001759;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,381381381381381;1;-0,662007547817520914;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,382882882882883;1;-0,660449107111197531;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,384384384384384;1;-0,658891297405632237;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,385885885885886;1;-0,657334110745061206;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,387387387387387;1;-0,655777539309351676;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,388888888888889;1;-0,654221575411074063;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,390390390390390;1;-0,652666211492650694;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,391891891891892;1;-0,651111440123574692;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,393393393393394;1;-0,649557253997713024;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,394894894894895;1;-0,648003645930662397;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,396396396396396;1;-0,646450608857193743;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,397897897897898;1;-0,644898135828738894;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,399399399399399;1;-0,643346220010957204;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,400900900900901;1;-0,641794854681364990;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,402402402402402;1;-0,640244033227010512;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,403903903903904;1;-0,638693749142225764;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,405405405405405;1;-0,637143996026412918;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,406906906906907;1;-0,635594767581912024;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,408408408408409;1;-0,634046057611894476;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,409909909909910;1;-0,632497860018332192;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,411411411411411;1;-0,630950168799997657;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,412912912912913;1;-0,629402978050526807;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,414414414414414;1;-0,627856281956519879;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,415915915915916;1;-0,626310074795692451;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,417417417417417;1;-0,624764350935071988;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,418918918918919;1;-0,623219104829234594;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,420420420420420;1;-0,621674331018586823;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,421921921921922;1;-0,620130024127684365;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,423423423423424;1;-0,618586178863594238;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,424924924924925;1;-0,617042790014297848;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,426426426426426;1;-0,615499852447123352;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,427927927927928;1;-0,613957361107223321;TRUE;Constrained HOIs
3;1;0;1;0;0,00;0,25;0;0;1,429429429429429;1;-0,612415311016080377;TRUE;Constrained HOIs
