S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;SAD;SD
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Carrying Capacities;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Log Normal;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Log Normal;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Geometric Series;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Zipf;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,899856131989508867;TRUE;Zipf;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Log Normal;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Log Normal;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Zipf;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,080525801051408052;TRUE;Zipf;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Log Normal;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Log Normal;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Geometric Series;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Geometric Series;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Zipf;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,151052690809592605;FALSE;Zipf;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Log Normal;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Log Normal;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Geometric Series;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Geometric Series;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Zipf;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,479955448536202312;FALSE;Zipf;0,75
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Log Normal;0,10
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Log Normal;0,75
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Geometric Series;0,10
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Geometric Series;0,75
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Zipf;0,10
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,800772936316207051;FALSE;Zipf;0,75
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Log Normal;0,10
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Log Normal;0,75
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Geometric Series;0,10
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Geometric Series;0,75
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Zipf;0,10
20;1;0;1;0;0,1527777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,349589500343427062;FALSE;Zipf;0,75
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Log Normal;0,10
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Log Normal;0,75
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Geometric Series;0,10
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Geometric Series;0,75
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Zipf;0,10
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,315929677570238709;FALSE;Zipf;0,75
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Log Normal;0,10
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Log Normal;0,75
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Geometric Series;0,10
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Geometric Series;0,75
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Zipf;0,10
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,992422640789300203;FALSE;Zipf;0,75
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Log Normal;0,10
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Log Normal;0,75
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Zipf;0,10
20;1;0;1;0;-0,6250000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,107964001828804612;FALSE;Zipf;0,75
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Log Normal;0,10
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Log Normal;0,75
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Zipf;0,10
20;1;0;1;0;-0,6250000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,783417789964005351;FALSE;Zipf;0,75
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Log Normal;0,10
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Log Normal;0,75
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Zipf;0,10
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,195432492066174746;FALSE;Zipf;0,75
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Log Normal;0,10
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Log Normal;0,75
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Zipf;0,10
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,518946919590234756;FALSE;Zipf;0,75
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Log Normal;0,10
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Log Normal;0,75
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Zipf;0,10
20;1;0;1;0;-0,4305555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,438003031769767404;FALSE;Zipf;0,75
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Carrying Capacities;0,10
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Log Normal;0,10
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Log Normal;0,75
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Zipf;0,10
20;1;0;1;0;-0,4305555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,439411843195557594;FALSE;Zipf;0,75
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;TRUE;Log Normal;0,10
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;FALSE;Log Normal;0,75
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;FALSE;Geometric Series;0,10
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;TRUE;Zipf;0,10
20;1;0;1;0;-0,3333333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,811516317073255777;FALSE;Zipf;0,75
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;TRUE;Log Normal;0,10
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;FALSE;Log Normal;0,75
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;FALSE;Zipf;0,10
20;1;0;1;0;-0,3333333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,748493641382083297;FALSE;Zipf;0,75
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;TRUE;Log Normal;0,10
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;FALSE;Log Normal;0,75
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;TRUE;Zipf;0,10
20;1;0;1;0;-0,2361111111111111;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,971854779869318008;TRUE;Zipf;0,75
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;TRUE;Log Normal;0,10
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;FALSE;Log Normal;0,75
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;FALSE;Zipf;0,10
20;1;0;1;0;-0,2361111111111111;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,501217840705066919;FALSE;Zipf;0,75
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;FALSE;Carrying Capacities;0,75
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Log Normal;0,10
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Log Normal;0,75
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Zipf;0,10
20;1;0;1;0;-0,1388888888888889;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,054854447022080421;TRUE;Zipf;0,75
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Carrying Capacities;0,75
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Log Normal;0,10
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;FALSE;Log Normal;0,75
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;FALSE;Geometric Series;0,75
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Zipf;0,10
20;1;0;1;0;-0,1388888888888889;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,407214588019996881;TRUE;Zipf;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Carrying Capacities;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Log Normal;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Log Normal;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Geometric Series;0,75
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Zipf;0,10
20;1;0;1;0;-0,0416666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,108901950530707836;TRUE;Zipf;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Carrying Capacities;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Carrying Capacities;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Log Normal;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;FALSE;Log Normal;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Geometric Series;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Geometric Series;0,75
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Zipf;0,10
20;1;0;1;0;-0,0416666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,530833326047286391;TRUE;Zipf;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Log Normal;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Log Normal;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Geometric Series;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Geometric Series;0,75
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Zipf;0,10
20;1;0;1;0;0,0555555555555555;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,900934915058314800;FALSE;Zipf;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Carrying Capacities;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Log Normal;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Log Normal;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Geometric Series;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Geometric Series;0,75
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Zipf;0,10
20;1;0;1;0;0,0555555555555555;0,1;0;0;0;None;Quadratic;FALSE;Normal;0,702816424425691366;FALSE;Zipf;0,75
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,077973652165383101;FALSE;Carrying Capacities;0,10
20;1;0;1;0;0,1527777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;0,077973652165383101;FALSE;Carrying Capacities;0,75
