S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;TargetAbd;Type
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4631573513615876;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,9408640933688730;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1433009444735944;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,2120487170759588;TRUE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3248796083498746;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6474664288107306;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3285402033943683;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7546196402981877;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,3009159883949906;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5053793040569872;TRUE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1544403389561921;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,7543509099632502;TRUE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1076419311575592;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8805767076555640;TRUE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,4111587253864855;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,0338280822616071;TRUE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,6113019783515483;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;1,561111111111111;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;1,948888888888889;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;2,336666666666666;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;2,724444444444444;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;TRUE;3,112222222222222;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,8557399481069297;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;TRUE;0,397777777777778;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;TRUE;0,785555555555556;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;TRUE;1,173333333333333;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;1,561111111111111;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;1,948888888888889;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;2,336666666666666;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;2,724444444444444;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;3,112222222222222;Carrying Capacity
5;1;0;1;0;0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,1111777911428362;FALSE;3,500000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5368200079537928;FALSE;0,010000000000000;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5368200079537928;FALSE;0,397777777777778;Carrying Capacity
5;1;0;1;0;-0,1;0,15;0;0;0;None;Quadratic;FALSE;Normal;0,5368200079537928;TRUE;0,785555555555556;Carrying Capacity
