S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;0;1;0;0,00;0,15;0;0;0,0222222222222222;None;Quadratic;FALSE;Normal;5,43439528439194e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0333333333333333;None;Quadratic;FALSE;Normal;5,24265897460282e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0444444444444444;None;Quadratic;FALSE;Normal;6,44983227830380e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0555555555555556;None;Quadratic;FALSE;Normal;6,99632659321651e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0666666666666667;None;Quadratic;FALSE;Normal;2,00770066585392e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0777777777777778;None;Quadratic;FALSE;Normal;6,39743190957233e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,0888888888888889;None;Quadratic;FALSE;Normal;3,44560042256489e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,00;0,15;0;0;0,1000000000000000;None;Quadratic;FALSE;Normal;4,34124690713361e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0000000000000000;None;Quadratic;FALSE;Normal;9,73368915729225e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0111111111111111;None;Quadratic;FALSE;Normal;1,77181705366820e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0222222222222222;None;Quadratic;FALSE;Normal;8,14756297273561e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0333333333333333;None;Quadratic;FALSE;Normal;2,63451040722430e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0444444444444444;None;Quadratic;FALSE;Normal;4,59666756913066e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0555555555555556;None;Quadratic;FALSE;Normal;3,96455859532580e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0666666666666667;None;Quadratic;FALSE;Normal;7,60199053678662e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0777777777777778;None;Quadratic;FALSE;Normal;5,32687735510990e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,0888888888888889;None;Quadratic;FALSE;Normal;9,14130607619882e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,01;0;0;0,1000000000000000;None;Quadratic;FALSE;Normal;1,41367003554478e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0000000000000000;None;Quadratic;FALSE;Normal;9,82649456942454e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0111111111111111;None;Quadratic;FALSE;Normal;6,23585704946890e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0222222222222222;None;Quadratic;FALSE;Normal;6,52180425822735e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0333333333333333;None;Quadratic;FALSE;Normal;7,20153967849910e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0444444444444444;None;Quadratic;FALSE;Normal;4,57295113475993e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0555555555555556;None;Quadratic;FALSE;Normal;7,20003742724657e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0666666666666667;None;Quadratic;FALSE;Normal;5,82521158969030e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0777777777777778;None;Quadratic;FALSE;Normal;5,59852969599888e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,0888888888888889;None;Quadratic;FALSE;Normal;3,29732968937606e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,05;0,15;0;0;0,1000000000000000;None;Quadratic;FALSE;Normal;8,70517059229314e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,05;0,01;0;0;0,0000000000000000;None;Quadratic;FALSE;Normal;2,05008765216917e-01;1;TRUE;Constrained HOIs
