S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Feasible;Stable;Type
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,95179371302947e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,92329923575744e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,26577046327293e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,39892861247063e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,73081910004839e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,38237392902374e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,13725848728791e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,77571041369811e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,81172897806391e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,01783766737208e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,39737494103611e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,05162848392501e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,05815809406340e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,31442759279162e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,85539350099862e-02;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,55842784931883e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,01716323615983e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,78011026419699e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,63040804443881e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,11497415183112e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,71088570822030e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,16941691748798e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,95344518590719e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,26474052155390e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,43628843966872e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,61735763354227e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,54792261356488e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,07991232350469e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,08318086760119e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,38501878594980e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,07903599133715e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,53299443982542e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,27692748932168e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,17391429282725e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,30091745685786e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,61657049180940e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,33983917254955e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,37039094278589e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,29431142192334e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,97457844438031e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,03839486557990e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,11288193427026e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,33303636498749e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,24622002569959e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,19257699558511e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,39411019813269e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,52602592110634e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,84853675682098e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,51739339623600e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,58932382427156e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,40961844287813e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,0277777777777777;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,77983160037547e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,26112198643386e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,1388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,65103736426681e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,30201549502090e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;0,2500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,06839613104239e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,06937785260379e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,7500000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,80015137977898e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,11870037391782e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,6388888888888888;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,93571524741128e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,31012747855857e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,5277777777777778;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,31090450100601e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,67152618477121e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,4166666666666667;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,43807244766504e-01;1;FALSE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,85443966183811e-02;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,3055555555555556;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,18065136671066e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,91304318420589e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,1944444444444444;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,37305175140500e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,07944502262399e-01;1;TRUE;Constrained HOIs
20;1;0;1;0;-0,0833333333333334;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,50301771936938e-01;1;TRUE;Constrained HOIs
