S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;Type
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,63176460424438e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,10849975282326e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,58623202890158e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,69201243435964e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,47824251046404e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,26519417436793e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,50884130969644e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,59026098623872e-04;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,86468309303746e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,38735110592097e-02;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,41064939834177e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,86828453652561e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,71524118958041e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,17752855690196e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,04689762648195e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,22429823456332e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,61182377347723e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,27380027016625e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,26168496720493e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,52035019779578e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,16439664829522e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,55480939615518e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,62555472226813e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,12999430578202e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,75703861517832e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,41280847229064e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,70776448817924e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,63917256519198e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,04601416550577e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,82100526103750e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,22014896012843e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,37478744937107e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,27115057362244e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,74894274678081e-02;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,54837128566578e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,68533385917544e-02;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,34404775919393e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,53564186254516e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,91953775798902e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,20453849947080e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,92058028467000e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,44873503968120e-02;TRUE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,68511537881568e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,83585300529376e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,70705751981586e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,35832060687244e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,45768302446231e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,36750821350142e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,58610267983750e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,05635798769072e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,75796303059906e-02;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,25640635937452e-03;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,43470157170668e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,04799379454926e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,90745183313265e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,47357220854610e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,19367181183770e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,79633303405717e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,36902265623212e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,76924104057252e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,73924567457289e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,80799369933084e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,48699076473713e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,38292098371312e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,44282611086965e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,35254658805206e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,53518817340955e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,57598072523251e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,45426520612091e-02;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,88469424471259e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,71016243332997e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,90579403052106e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,99648791924119e-02;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,52456338377669e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,67951814364642e-02;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,17286174697801e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,06146898632869e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,48226267332211e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,53210711525753e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,51243013609201e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,91174757620320e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,41966837318614e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,26406381977722e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,53094533691183e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,96932016732171e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,33780281059444e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,51593403890729e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,63892152579501e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,31451686052606e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,31904945708811e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,33581714564934e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,43585336860269e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,77636756375432e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,78372188191861e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,93998918263242e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,41132612619549e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,62502796156332e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,87535299733281e-01;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,26223410014063e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,42011456936598e-03;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,92045116657391e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,68250617152080e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,88819999434054e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,08344104792923e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,27493865741417e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,82886984618381e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,81750729773194e-02;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,61308664456010e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,72522355755791e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,44322426244617e-02;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,37368281371891e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,85928507195786e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,12559976242483e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,40374910365790e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,73181567760184e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,89119902253151e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,73779095616192e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,40361396782100e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,58004706632346e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,98850953672081e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,00293935369700e-02;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,76344356592745e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,35861287638545e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,17279785918072e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,38958161463961e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,39260044787079e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,57311816094443e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,87218010053039e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,74446327937767e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,64284276356921e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,85956863965839e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,42985303839669e-01;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,26236627157778e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,22557612648234e-01;TRUE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,75284205563366e-02;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,37534286221489e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,35718581732363e-02;FALSE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,55129081849009e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,43357819132507e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,74017780972645e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,03821483813226e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;7,47467583045363e-01;TRUE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,42078875890002e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,99303181888536e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,84384536277503e-02;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,50664757145569e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,33314134413376e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,56980893621221e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,96069667348638e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,18980222335085e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,97311643511057e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,60793550545350e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,62177266273648e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,62810010556132e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,09070081869140e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,74896797165275e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,78236935427412e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,36716941650957e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,87850141851231e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,60092084994540e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,97326265973970e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,50343463756144e-02;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,07825208175927e-02;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,10531055647880e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,87954455055296e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,35187797993422e-01;TRUE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,99686308298260e-01;TRUE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,60183727182448e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,1;0;0;0;None;Quadratic;FALSE;Normal;2,40769876400009e-01;FALSE;All Terms
20;1;0;1;0;-7,473684210526315;0,0;0;0;0;None;Quadratic;FALSE;Normal;2,85839984659106e-01;TRUE;All Terms
20;1;0;1;0;-7,473684210526315;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,65186108183116e-02;FALSE;All Terms
20;1;0;1;0;-6,842105263157895;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,85854110401124e-01;TRUE;All Terms
20;1;0;1;0;-6,842105263157895;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,81639231322333e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,36452393652871e-01;FALSE;All Terms
20;1;0;1;0;-6,210526315789474;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,24653923977166e-01;FALSE;All Terms
20;1;0;1;0;-5,578947368421053;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,55255972547457e-01;TRUE;All Terms
20;1;0;1;0;-5,578947368421053;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,27684638882056e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,84766358183697e-01;TRUE;All Terms
20;1;0;1;0;-4,947368421052632;0,1;0;0;0;None;Quadratic;FALSE;Normal;7,50780263449997e-01;TRUE;All Terms
20;1;0;1;0;-4,315789473684211;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,21049695368856e-01;FALSE;All Terms
20;1;0;1;0;-4,315789473684211;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,12237862125039e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,69249183265492e-01;FALSE;All Terms
20;1;0;1;0;-3,684210526315789;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,01748539134860e-01;TRUE;All Terms
20;1;0;1;0;-3,052631578947369;0,0;0;0;0;None;Quadratic;FALSE;Normal;3,65810969844460e-01;FALSE;All Terms
20;1;0;1;0;-3,052631578947369;0,1;0;0;0;None;Quadratic;FALSE;Normal;1,99321485357359e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,0;0;0;0;None;Quadratic;FALSE;Normal;8,04782056482509e-01;TRUE;All Terms
20;1;0;1;0;-2,421052631578948;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,64762612106279e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,32071069441736e-01;TRUE;All Terms
20;1;0;1;0;-1,789473684210526;0,1;0;0;0;None;Quadratic;FALSE;Normal;8,65473809419200e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,03014878928661e-01;TRUE;All Terms
20;1;0;1;0;-1,157894736842106;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,13126097060740e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,0;0;0;0;None;Quadratic;FALSE;Normal;4,08279500901699e-01;TRUE;All Terms
20;1;0;1;0;-0,526315789473684;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,75609298329800e-01;TRUE;All Terms
20;1;0;1;0;0,105263157894737;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,07242772821337e-01;FALSE;All Terms
20;1;0;1;0;0,105263157894737;0,1;0;0;0;None;Quadratic;FALSE;Normal;3,34804613841698e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,20623192051426e-01;FALSE;All Terms
20;1;0;1;0;0,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;4,48592178523540e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,01897750422359e-01;FALSE;All Terms
20;1;0;1;0;1,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,36761428602040e-03;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,98495498066768e-01;FALSE;All Terms
20;1;0;1;0;2,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,04475893313065e-01;FALSE;All Terms
20;1;0;1;0;-10,000000000000000;0,0;0;0;0;None;Quadratic;FALSE;Normal;5,64407589379698e-01;TRUE;All Terms
20;1;0;1;0;-10,000000000000000;0,1;0;0;0;None;Quadratic;FALSE;Normal;9,41662666155025e-01;TRUE;All Terms
20;1;0;1;0;-9,368421052631579;0,0;0;0;0;None;Quadratic;FALSE;Normal;1,10951130976900e-01;FALSE;All Terms
20;1;0;1;0;-9,368421052631579;0,1;0;0;0;None;Quadratic;FALSE;Normal;5,96168816555291e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,0;0;0;0;None;Quadratic;FALSE;Normal;9,88639355869964e-01;FALSE;All Terms
20;1;0;1;0;-8,736842105263158;0,1;0;0;0;None;Quadratic;FALSE;Normal;6,78817132022232e-01;FALSE;All Terms
20;1;0;1;0;-8,105263157894736;0,0;0;0;0;None;Quadratic;FALSE;Normal;6,30017449147999e-02;FALSE;All Terms
