S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;TargetAbd;Eigenvalue;Stable;Type
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,62259655375964940;3,811770879412640;3,02053506263714677;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,62259655375964940;1,000000000000000;1,96141795649966433;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,94304316048510373;0,999999762241528;-0,99999955873613056;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,94304316048510373;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,38313413271680474;0,930040234804362;-0,60658043440763498;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,38313413271680474;1,000000000000000;0,08242561209755289;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,81642812490463257;0,902108000984827;-0,31386804885460701;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,81642812490463257;1,000000000000000;0,43035555166676698;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,00266499677672982;2,383530425976347;-0,25018920895873276;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,00266499677672982;1,000000000000000;1,97509078006627647;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,05582982837222517;4,055883066806306;-0,35949978827477763;TRUE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,05582982837222517;1,000000000000000;2,38929880041914355;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,18628607853315771;0,999994003072695;-0,99999070699610504;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,18628607853315771;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,18674941197969019;0,884722491224410;-0,46227829711056878;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,18674941197969019;1,000000000000000;-0,63488796190031471;TRUE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,58531996468082070;3,463409060947399;0,71685266792390312;FALSE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,58531996468082070;1,000000000000000;3,01319639241409476;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,77494850265793502;0,398939358773831;0,44233528337658401;FALSE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,77494850265793502;1,000000000000000;1,39397482604634848;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,09564770339056849;1,441723485933522;1,39607150744242592;FALSE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,09564770339056849;1,000000000000000;10,74598929165904693;FALSE;Carrying Capacity
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,59213423123583198;1,000027716979488;-0,99997228302051289;TRUE;Minimized
5;1;0;1;0;0;0,00;0;0;0;None;Quadratic;FALSE;Normal;0,59213423123583198;1,000000000000000;-1,00000000000000000;TRUE;Carrying Capacity
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,85445248172618449;0,925191903698302;-0,23203536273280756;TRUE;Minimized
5;1;0;1;0;0;0,25;0;0;0;None;Quadratic;FALSE;Normal;0,85445248172618449;1,000000000000000;1,09445863898554285;FALSE;Carrying Capacity
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,94324260251596570;1,517629645634203;-0,47189163165711090;TRUE;Minimized
5;1;0;1;0;0;0,50;0;0;0;None;Quadratic;FALSE;Normal;0,94324260251596570;1,000000000000000;0,19949378825523401;FALSE;Carrying Capacity
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,10602069622837007;1,621002178317605;-0,51554686288279605;TRUE;Minimized
5;1;0;1;0;0;0,75;0;0;0;None;Quadratic;FALSE;Normal;0,10602069622837007;1,000000000000000;1,45167834237898186;FALSE;Carrying Capacity
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,47117067943327129;1,211039744996456;-0,75842427453152417;TRUE;Minimized
5;1;0;1;0;0;1,00;0;0;0;None;Quadratic;FALSE;Normal;0,47117067943327129;1,000000000000000;1,18655167643264448;FALSE;Carrying Capacity
