S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;b;Coexist;TargetAbd;Eigenvalue;Stable;Type
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,10468351579105e+00;-1,10468350156668e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;6,89196638838981e+32;-6,52350386321629e+32;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;5,44519191326593e+40;-5,18485338935671e+40;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,23393646909860e+00;-1,23393646460390e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;9,54998782086716e+39;-5,60634238050156e+39;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;6,67270658251529e+40;-5,65313852789689e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;2,29201000735348e+42;-1,06110474210768e+42;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;1,75799613777048e+41;-7,92286766326977e+40;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;5,54586760431972e+18;-5,09633740674426e+18;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,46243581601123e+00;-1,46243581276277e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;2,21792234627364e+38;-1,61970684270713e+38;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;5,01299475660922e+00;-5,01299433144640e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;0;4,91053249973180e+38;-3,57392334320776e+38;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;2,99046502641020e+40;-6,54333839464211e+39;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;6,09014374098189e+16;-5,34301693749112e+16;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;7,17367857956370e-01;1,66618472675878e-01;FALSE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,24085384588260e+40;-6,31943955205588e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;1,35251848089191e+39;-1,13130970539547e+39;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;7,39531779339924e+35;-6,44608039898402e+35;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;1,70593430800617e+42;-1,41182419964142e+42;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,06876034550614e+35;-5,57680212675698e+34;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,50002332035916e+00;-1,50002331847164e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;7,05305557465082e-01;-7,05305552398414e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;7,41071441069725e-01;-7,41071429156203e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;2,17096060290187e+41;-8,47490988977415e+40;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;3,77873360355506e+41;-2,40429391801696e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,71181473922877e+41;-1,14411646060343e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;5,36992415344759e+39;-5,19090180108588e+39;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;6,38771289844915e+39;-3,30817196579298e+39;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;4,76972689019733e+37;-3,29317063344582e+37;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,33120787029454e+00;-1,33120786992616e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;2,94166315792226e+39;-2,25518648919064e+39;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;1,58148434680032e+00;-1,58148434551549e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;1,62321347138945e+00;-1,62321342654751e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;9,58762974344982e-01;-9,58762885799303e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;2,54719410802161e+00;-2,54719407080979e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;8,79967565401233e-01;-8,79615170560052e-01;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;9,35818606166601e+40;-9,26323547733302e+40;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;2,00993768623873e+40;-1,47062221927512e+40;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;0;3,17533285472646e+37;-1,21713642600465e+37;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,91505409520903e+39;-1,42274630757810e+39;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;1,34466372294156e+41;-1,09393746011908e+41;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,02400723580568e+00;-1,02386481591742e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;1,15423132094232e+40;-1,14089361149853e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,39407302298263e+00;-1,39376645416257e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;6,00662869192869e-01;-6,00545813697039e-01;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,75982693388648e+37;-6,97627808175135e+36;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;1,73445778534321e+40;-1,66244871027512e+40;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,13050141821200e+00;-1,13050141278663e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,06727062717645e+00;-5,91368637945894e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;1,22544357467870e+00;-1,22544356937460e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;2,75496115952521e-01;-2,75494748980870e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;2,20463618193605e+38;-1,69701319530548e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;4,05414505997458e+38;-3,90766440073349e+38;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;2,17865415450261e+00;-2,17865414512743e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;2,18499128575103e+37;-2,14587242277412e+37;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;2,96913155822627e+33;-1,56057605250948e+33;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;9,42577388621073e-01;-9,42577387523660e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;3,19743128491581e+37;-8,88008210009532e+36;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;6,66832878849493e+41;-4,74320737742982e+41;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;2,54087192836065e+37;-2,40752986938220e+37;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;3,06105541728559e-01;-3,06105501496429e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;3,34423717463103e+43;-2,56088736430575e+43;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;1,34076328019515e+43;-8,50266984079549e+42;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;5,13506088090451e+37;-2,68453889112913e+37;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;2,34416341230125e+36;-1,15356420950724e+36;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;2,38169242696629e+41;-8,13421574580783e+40;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;9,49243882441570e-01;-6,51048121467320e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;3,73458519838039e+40;-3,72553093543857e+40;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;0;1,99632476165002e+39;-1,69039878969389e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,11377799789380e+00;-1,11377799595406e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;8,04434736058797e-01;5,88333993960998e-01;FALSE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;1,70926467259010e+00;-1,70923621859919e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;4,96005347899408e+37;-2,00004800215294e+37;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;2,83573514107450e+38;-2,21205997451833e+38;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,06037340959200e+00;-1,06037340836379e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;2,62166374990215e+40;-1,54444015640861e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,88218303229699e+00;-1,88218298290212e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;9,72212457374425e-01;-3,21236291340985e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;7,25617134666268e-01;-7,25602753032318e-01;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;4,63309669718724e+40;-4,06740164232692e+40;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;3,38764981063162e-01;-3,38721944857808e-01;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;1,50479689027666e+42;-1,02144181944143e+42;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;3,91120526387139e+41;-2,84036919845789e+41;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;4,15085057491200e+32;-2,00781686001015e+32;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;3,91254626475174e+39;-6,50266259267845e+38;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;9,62119782090976e+31;-4,32080630539862e+31;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;2,03183547983797e+39;-1,53048829551451e+39;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;2,92983580281893e+42;-1,06779135472617e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;3,49915493572757e+42;-3,07989823156408e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;9,00740443382790e-01;-7,19732544737377e-02;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;2,83820573136837e+40;-3,63212151681720e+39;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;6,90651343910181e+39;-2,86799898819038e+39;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,80457344300765e+00;-1,80457344291481e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;4,66485007517442e+34;-6,39278852250503e+33;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;2,11179394165354e+38;-1,86496718754939e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,37340578471503e+39;-9,31958729995169e+38;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;2,25828703969243e+00;-2,25828701832473e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;1;9,30267463801874e-01;-9,30267459043325e-01;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;7,04753795763148e+34;-3,16325260882541e+34;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;3,46732767908146e+36;-3,39374869836280e+36;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;5,19517891682087e+41;-3,11197540176623e+41;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;8,98639539972223e-01;-8,98639466861736e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;1,33191130454408e+00;-1,33191130439888e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,46527846318668e+38;-1,03474781535124e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;1,03333651333761e+37;-2,18852090176483e+36;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;1,53403151957756e+43;-1,12678792083658e+43;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;2,27176305414268e+29;-1,93084420750049e+29;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,35302771269666e+00;-1,35302770248534e+00;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;2,99721390358040e+37;-2,55723666800056e+37;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;1,05260685134715e+39;-7,77413257082545e+38;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,41521761817265e+00;-1,41521761784370e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;8,33480707820724e-01;-8,33479869916838e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;5,75153681419795e+33;-4,23465617339609e+33;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;4,54601975957585e+34;-1,89232716516422e+34;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;6,32254441351658e+41;-4,88017781499759e+41;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;1,12443647628984e+00;-1,12443642784084e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;1,47542355294793e+00;-1,47542352736508e+00;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;1;1,53195927673581e+00;-1,53195927595070e+00;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;3,03819168504516e+03;-1,40322722174432e+03;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,69512761687382e+00;-1,69512761613626e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;4,23101744054456e+36;-3,42123000547822e+36;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,59861292415298e+00;-1,59861109338609e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;1,28516253699939e+00;-1,28516251439769e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;0;1,18488440457849e+00;-1,18488436005225e+00;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,02734533575908e+41;-9,81226087804051e+40;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;1;2,25334492166855e+00;-2,25334491925959e+00;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;3,61319950016777e+42;-3,55554167294742e+42;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;3,02979750980562e+31;-2,52457951487374e+31;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;0;5,54361624390444e+38;-5,90185911931599e+37;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;9,96510475571278e-01;-7,29583602507906e-01;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;1;2,16439219140520e+42;-1,25260100794919e+42;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;2,21139919027352e+38;-2,06960040079273e+38;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;3,76719653820318e+41;-1,20999406390328e+41;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,39412612777498e+00;-1,26413656352029e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,83995715694919e+35;-1,20300326889406e+35;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;0;1,19436142333556e+41;-1,12387433688630e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;9,32076601222443e-01;-9,32076551334415e-01;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;0;1,21177847763056e+00;-1,21177847009689e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,14022018789304e+00;-1,14022016719631e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;1;1,53467615137678e+00;-1,53467615120768e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;0;8,33023345688610e+27;-5,85184290332242e+27;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;0;3,83978268932884e+40;-1,85499017617388e+40;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;6,93843676152922e+42;-2,92362640077762e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;2,85488459305247e+38;-2,46722853241456e+38;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;2,58892563890794e+22;-5,46888567902376e+21;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;2,82185868097075e-01;-2,82185848851579e-01;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;1,67468836480423e+00;-1,67468834990463e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;2,20837745183582e+00;-2,20837744209193e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;1,43551076216075e+00;-1,43551076168361e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;2,43638208562647e+39;-1,49587481533139e+39;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;2,99107950641584e+34;-1,88587893143286e+34;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,18720573822375e+35;-8,87310228379409e+34;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;6,90073992345293e+30;-5,52954884922649e+30;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;1;9,31460271828195e-01;-9,31460267188347e-01;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;1;4,88328042159898e+37;-3,53010495456768e+37;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,06630345074078e+00;-1,06630343528118e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;1;1,30581477427220e+00;-1,30581477086530e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,32379295648378e+00;-1,32379295450797e+00;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;1;3,10458364345113e-01;-3,10458218386856e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;1;1,47673884445939e+36;-8,27952708408751e+35;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;0;1,91437155857230e+00;-1,91437155444197e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;0;1,73503799727564e+39;-7,76382572428185e+38;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;4,23264949478922e+41;-1,94356811174908e+41;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;1;5,45902684146289e+36;-3,09579151164969e+36;TRUE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;8,20770948972285e-01;-8,20769058796171e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;0;1,77988198658077e+35;-1,66326362075973e+35;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;9,71467358659820e+33;-1,48707787861964e+33;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;2,10816603002162e+00;-2,10816602966394e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;8,61843162148261e-01;-8,61843066978864e-01;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;1;6,23406205439295e+42;-5,15278636857220e+42;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;1;6,29317907610894e+40;-4,24524061976932e+40;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;1,21750634613458e+41;-1,14224586504634e+41;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;1;5,90231440529453e-01;-5,90231167188929e-01;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;1;8,27562454415165e-01;-8,27562451465816e-01;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;0;1,04469083642364e+40;-6,79538327068976e+39;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;1;2,72558762690587e+00;-2,72558762157715e+00;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;3,20081990073330e+30;-1,90376510249114e+30;TRUE;Minimized
3;1;0;1;0;0,00;2,777777777777778;0;0;1;2,00242076332918e+38;-1,38744993129673e+38;TRUE;Minimized
3;1;0;1;0;0,00;3,333333333333333;0;0;0;1,60920254606909e+24;-3,32922976744045e+23;TRUE;Minimized
3;1;0;1;0;0,00;3,888888888888889;0;0;0;1,55120287106386e+41;-5,29485084366053e+40;TRUE;Minimized
3;1;0;1;0;0,00;4,444444444444445;0;0;0;2,19622956722776e+00;-2,15389115981476e+00;TRUE;Minimized
3;1;0;1;0;0,00;5,000000000000000;0;0;0;2,02987655177054e+39;-7,51615467499491e+38;TRUE;Minimized
3;1;0;1;0;0,25;0,000000000000000;0;0;0;9,44093725113966e+36;-8,20518830968676e+36;TRUE;Minimized
3;1;0;1;0;0,25;0,555555555555556;0;0;1;1,20758557208443e+00;-1,20758556780467e+00;TRUE;Minimized
3;1;0;1;0;0,25;1,111111111111111;0;0;0;1,60951531452859e+40;-1,48856569355253e+40;TRUE;Minimized
3;1;0;1;0;0,25;1,666666666666667;0;0;0;1,55343972592970e+35;-7,69637175037815e+34;TRUE;Minimized
3;1;0;1;0;0,25;2,222222222222222;0;0;0;9,64194546592002e-01;-9,63964289261295e-01;TRUE;Minimized
3;1;0;1;0;0,25;2,777777777777778;0;0;0;1,60726929000446e+26;-9,14647679873064e+25;TRUE;Minimized
3;1;0;1;0;0,25;3,333333333333333;0;0;1;5,80947864240923e+00;-5,80947854427062e+00;TRUE;Minimized
3;1;0;1;0;0,25;3,888888888888889;0;0;1;1,45883197331103e+22;-8,07563855160545e+21;TRUE;Minimized
3;1;0;1;0;0,25;4,444444444444445;0;0;1;1,27531771074448e+00;-1,27475962114920e+00;TRUE;Minimized
3;1;0;1;0;0,25;5,000000000000000;0;0;0;7,36528565594517e-02;5,48346208433646e-02;FALSE;Minimized
3;1;0;1;0;0,50;0,000000000000000;0;0;0;4,60442608118286e+39;-4,52312359981779e+39;TRUE;Minimized
3;1;0;1;0;0,50;0,555555555555556;0;0;1;1,88968558886388e+00;-1,88968558442797e+00;TRUE;Minimized
3;1;0;1;0;0,50;1,111111111111111;0;0;1;9,39686796826229e-01;-9,39686796542957e-01;TRUE;Minimized
3;1;0;1;0;0,50;1,666666666666667;0;0;0;2,37849640955283e+00;-2,37847860336305e+00;TRUE;Minimized
3;1;0;1;0;0,50;2,222222222222222;0;0;1;7,26767467728921e+40;-5,36336919385191e+40;TRUE;Minimized
3;1;0;1;0;0,50;2,777777777777778;0;0;1;2,37040970793278e+00;-2,37040970688894e+00;TRUE;Minimized
3;1;0;1;0;0,50;3,333333333333333;0;0;0;6,68813231650149e+36;-4,90019657258271e+36;TRUE;Minimized
3;1;0;1;0;0,50;3,888888888888889;0;0;0;2,28479367921756e-01;-2,28479324282992e-01;TRUE;Minimized
3;1;0;1;0;0,50;4,444444444444445;0;0;0;4,00671658501701e+38;-3,90377287602721e+38;TRUE;Minimized
3;1;0;1;0;0,50;5,000000000000000;0;0;0;1,04425668270742e+00;-1,04425663607118e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,000000000000000;0;0;1;1,00000000000000e+00;-1,00000000000000e+00;TRUE;Minimized
3;1;0;1;0;0,00;0,555555555555556;0;0;0;1,68498066306914e+00;-1,68498065825848e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,111111111111111;0;0;1;1,03903735870221e+00;-1,03903733704144e+00;TRUE;Minimized
3;1;0;1;0;0,00;1,666666666666667;0;0;0;2,95429459215184e+37;-2,75172900230586e+37;TRUE;Minimized
3;1;0;1;0;0,00;2,222222222222222;0;0;1;5,17195581033679e+38;-9,08855260246677e+37;TRUE;Minimized
